Codigo;Descricao;Descricao_B;CEP;UF;SITUACAO;TIPO_LOCALIDADE;LOC_NU_SEQUENCIAL_SUB
670;Ipiúna;Ipiúna (Jaguaquara);45347000;BA;0;D;740
671;Ipucaba;Ipucaba (Oliveira dos Brejinhos);47550000;BA;0;D;886
672;Ipupiara;Ipupiara;47590000;BA;0;M;0
673;Irajuba;Irajuba;45370000;BA;0;M;0
674;Iramaia;Iramaia;46770000;BA;0;M;0
675;Iraporanga;Iraporanga (Iraquara);46985000;BA;0;D;676
676;Iraquara;Iraquara;46980000;BA;0;M;0
677;Irará;Irará;44255000;BA;0;M;0
678;Irecê;Irecê;44900000;BA;0;M;0
679;Irundiara;Irundiara (Jacaraci);46315000;BA;0;D;735
680;Ita-Azul;Ita-Azul (Itamaraju);45838000;BA;0;D;702
681;Itabela;Itabela;45848000;BA;0;M;0
682;Itaberaba;Itaberaba;46880000;BA;0;M;0
683;Itabuna;Itabuna;;BA;1;M;0
684;Itacaré;Itacaré;45530000;BA;0;M;0
685;Itacava;Itacava (Coração de Maria);44253000;BA;0;D;543
686;Itachama;Itachama (Amargosa);45303000;BA;0;D;351
687;Itacimirim;Itacimirim (Camaçari);42823000;BA;0;P;473
688;Itaeté;Itaeté;46790000;BA;0;M;0
689;Itagi;Itagi;45230000;BA;0;M;0
690;Itagibá;Itagibá;45585000;BA;0;M;0
691;Itagimirim;Itagimirim;45850000;BA;0;M;0
692;Itaguaçu da Bahia;Itaguaçu da Bahia;47440000;BA;0;M;0
693;Itaia;Itaia (Firmino Alves);45723000;BA;0;D;586
694;Itaibó;Itaibó (Jequié);45213000;BA;0;D;749
695;Itaipu;Itaipu (Vitória da Conquista);45116000;BA;0;P;1116
696;Itaítu;Itaítu (Jacobina);44702000;BA;0;D;736
697;Itajaí;Itajaí (Nova Canaã);45275000;BA;0;D;869
698;Itaju do Colônia;Itaju do Colônia;45730000;BA;0;M;0
699;Itajubaquara;Itajubaquara (Gentio do Ouro);47460000;BA;0;D;597
700;Itajuípe;Itajuípe;45630000;BA;0;M;0
701;Itajuru;Itajuru (Jequié);45211000;BA;0;D;749
702;Itamaraju;Itamaraju;45836000;BA;0;M;0
703;Itamari;Itamari;45455000;BA;0;M;0
704;Itambé;Itambé;45140000;BA;0;M;0
705;Itamira;Itamira (Aporá);48355000;BA;0;D;364
706;Itamotinga;Itamotinga (Juazeiro);48920000;BA;0;D;759
707;Itanagé;Itanagé (Livramento de Nossa Senhora);46143000;BA;0;D;793
708;Itanagra;Itanagra;48290000;BA;0;M;0
709;Itanhém;Itanhém;45970000;BA;0;M;0
710;Itanhi;Itanhi (Jandaíra);48315000;BA;0;D;745
711;Itaparica;Itaparica;44460000;BA;0;M;0
712;Itapé;Itapé;45750000;BA;0;M;0
713;Itapebi;Itapebi;45855000;BA;0;M;0
714;Itapeipu;Itapeipu (Jacobina);44708000;BA;0;D;736
715;Itapetinga;Itapetinga;45700000;BA;0;M;0
716;Itapicuru;Itapicuru;48475000;BA;0;M;0
717;Itapirema;Itapirema (Vitória da Conquista);45117000;BA;0;P;1116
718;Itapitanga;Itapitanga;45645000;BA;0;M;0
719;Itapora;Itapora (Muritiba);44343000;BA;0;D;859
720;Itapura;Itapura (Miguel Calmon);44727000;BA;0;D;832
721;Itaquara;Itaquara;45340000;BA;0;M;0
722;Itaquaraí;Itaquaraí (Brumado);46103000;BA;0;D;443
723;Itarantim;Itarantim;45780000;BA;0;M;0
724;Itati;Itati (Itororó);45714000;BA;0;D;729
725;Itatim;Itatim;46875000;BA;0;M;0
726;Itatingui;Itatingui (Arataca);45698000;BA;0;D;371
727;Itiruçu;Itiruçu;45350000;BA;0;M;0
728;Itiúba;Itiúba;48850000;BA;0;M;0
729;Itororó;Itororó;45710000;BA;0;M;0
730;Ituaçu;Ituaçu;46640000;BA;0;M;0
731;Ituberá;Ituberá;45435000;BA;0;M;0
732;Itupeva;Itupeva (Medeiros Neto);45968000;BA;0;D;831
733;Iuiu;Iuiu;46438000;BA;0;M;0
734;Jaborandi;Jaborandi;47655000;BA;0;M;0
735;Jacaraci;Jacaraci;46310000;BA;0;M;0
736;Jacobina;Jacobina;44700000;BA;0;M;0
737;Jacu;Jacu (Terra Nova);44273000;BA;0;D;1082
738;Jacuípe;Jacuípe (São Sebastião do Passe);43870000;BA;0;D;1027
739;Jacuruna;Jacuruna (Jaguaripe);44484000;BA;0;D;743
740;Jaguaquara;Jaguaquara;45345000;BA;0;M;0
741;Jaguara;Jaguara (Feira de Santana);44125000;BA;0;D;582
742;Jaguarari;Jaguarari;48960000;BA;0;M;0
743;Jaguaripe;Jaguaripe;44480000;BA;0;M;0
744;Jaíba;Jaíba (Feira de Santana);44115000;BA;0;D;582
745;Jandaíra;Jandaíra;48310000;BA;0;M;0
746;Japomirim;Japomirim (Itagibá);45588000;BA;0;D;690
747;Japu;Japu (Ilhéus);45665000;BA;0;D;659
748;Jauá;Jauá (Camaçari);42843000;BA;0;P;473
749;Jequié;Jequié;;BA;1;M;0
750;Jequiriçá;Jequiriçá;45470000;BA;0;M;0
751;Jeremoabo;Jeremoabo;48540000;BA;0;M;0
752;Jiribatuba;Jiribatuba (Vera Cruz);44475000;BA;0;D;1113
753;Jitaúna;Jitaúna;45225000;BA;0;M;0
754;João Amaro;João Amaro (Iaçu);46865000;BA;0;D;618
755;João Correia;João Correia (Mucugê);46755000;BA;0;D;853
756;João Dourado;João Dourado;44920000;BA;0;M;0
757;José Gonçalves;José Gonçalves (Vitória da Conquista);45115000;BA;0;D;1116
758;Juacema;Juacema (Jaguarari);48965000;BA;0;D;742
759;Juazeiro;Juazeiro;;BA;1;M;0
760;Jucuruçu;Jucuruçu;45834000;BA;0;M;0
761;Juerana;Juerana (Caravelas);45910000;BA;0;D;505
762;Junco;Junco (Juazeiro);48910000;BA;0;D;759
763;Jupaguá;Jupaguá (Cotegipe);47920000;BA;0;D;549
764;Juraci;Juraci (Marcionílio Souza);46785000;BA;0;D;818
765;Juremal;Juremal (Juazeiro);48915000;BA;0;D;759
766;Jussara;Jussara;44925000;BA;0;M;0
767;Jussari;Jussari;45610000;BA;0;M;0
768;Jussiape;Jussiape;46670000;BA;0;M;0
769;Km Sete;Km Sete (Feira de Santana);44133000;BA;0;P;582
770;Lafaiete Coutinho;Lafaiete Coutinho;45215000;BA;0;M;0
771;Lagoa Clara;Lagoa Clara (Macaúbas);46520000;BA;0;D;799
772;Lagoa de Melquíades;Lagoa de Melquíades (Vitória da Conquista);45114000;BA;0;P;1116
773;Lagoa do Boi;Lagoa do Boi (Barro Alto);44898000;BA;0;D;404
774;Lagoa Grande;Lagoa Grande (Cândido Sales);45158000;BA;0;D;491
775;Lagoa Grande;Lagoa Grande (Ibipeba);44972000;BA;0;D;627
776;Lagoa José Luis;Lagoa José Luis (Vitória da Conquista);45113000;BA;0;P;1116
777;Lagoa Preta;Lagoa Preta (Tremedal);45175000;BA;0;D;1085
778;Lagoa Real;Lagoa Real;46425000;BA;0;M;0
779;Laje;Laje;45490000;BA;0;M;0
780;Laje do Banco;Laje do Banco (Aurelino Leal);45676000;BA;0;D;379
781;Lajedão;Lajedão;45950000;BA;0;M;0
782;Lajedinho;Lajedinho;46825000;BA;0;M;0
783;Lajedo Alto;Lajedo Alto (Iaçu);46868000;BA;0;D;618
784;Lajedo do Tabocal;Lajedo do Tabocal;45365000;BA;0;M;0
785;Lamarão;Lamarão;48720000;BA;0;M;0
786;Lamarão do Passe;Lamarão do Passe (São Sebastião do Passe);43855000;BA;0;D;1027
787;Lapão;Lapão;44905000;BA;0;M;0
788;Largo;Largo (Piritiba);44835000;BA;0;D;931
789;Lauro de Freitas;Lauro de Freitas;42700000;BA;0;M;0
790;Lençóis;Lençóis;46960000;BA;0;M;0
791;Licínio de Almeida;Licínio de Almeida;46330000;BA;0;M;0
792;Limoeiro do Bom Viver;Limoeiro do Bom Viver (Feira de Santana);44137000;BA;0;P;582
793;Livramento de Nossa Senhora;Livramento de Nossa Senhora;46140000;BA;0;M;0
794;Lucaia;Lucaia (Planalto);45195000;BA;0;D;934
795;Luis Viana;Luis Viana (Casa Nova);47340000;BA;0;D;511
796;Lustosa;Lustosa (Teodoro Sampaio);44283000;BA;0;D;1079
797;Macajuba;Macajuba;46805000;BA;0;M;0
798;Macarani;Macarani;45760000;BA;0;M;0
799;Macaúbas;Macaúbas;46500000;BA;0;M;0
800;Macururé;Macururé;48650000;BA;0;M;0
801;Madre de Deus;Madre de Deus;42600000;BA;0;M;0
802;Maetinga;Maetinga;46255000;BA;0;M;0
803;Maiquinique;Maiquinique;45770000;BA;0;M;0
804;Mairi;Mairi;44630000;BA;0;M;0
805;Malhada;Malhada;46440000;BA;0;M;0
806;Malhada de Pedras;Malhada de Pedras;46110000;BA;0;M;0
807;Mandiroba;Mandiroba (Sebastião Laranjeiras);46455000;BA;0;D;1035
808;Mangue Seco;Mangue Seco (Jandaíra);48325000;BA;0;D;745
809;Maniaçu;Maniaçu (Caetité);46410000;BA;0;D;461
810;Manoel Vitorino;Manoel Vitorino;45240000;BA;0;M;0
811;Mansidão;Mansidão;47160000;BA;0;M;0
812;Mantiba;Mantiba (Feira de Santana);44117000;BA;0;P;582
813;Mar Grande;Mar Grande (Vera Cruz);44473000;BA;0;D;1113
814;Maracás;Maracás;45360000;BA;0;M;0
815;Maragogipe;Maragogipe;44420000;BA;0;M;0
816;Maragogipinho;Maragogipinho (Aratuípe);44495000;BA;0;D;372
817;Maraú;Maraú;45520000;BA;0;M;0
818;Marcionílio Souza;Marcionílio Souza;46780000;BA;0;M;0
819;Marcolino Moura;Marcolino Moura (Rio de Contas);46175000;BA;0;D;974
820;Maria Quitéria;Maria Quitéria (Feira de Santana);44110000;BA;0;D;582
821;Maricoabo;Maricoabo (Valença);45412000;BA;0;D;1102
822;Mariquita;Mariquita (Tabocas do Brejo Velho);47770000;BA;0;D;1059
823;Mascote;Mascote;45870000;BA;0;M;0
824;Massacara;Massacara (Euclides da Cunha);48510000;BA;0;D;578
825;Massaroca;Massaroca (Juazeiro);48918000;BA;0;D;759
826;Mata da Aliança;Mata da Aliança (Amélia Rodrigues);44240000;BA;0;D;352
827;Mata de São João;Mata de São João;48280000;BA;0;M;0
828;Mataripe;Mataripe (São Francisco do Conde);43970000;BA;0;D;1014
829;Matina;Matina;46480000;BA;0;M;0
830;Matinha;Matinha (Feira de Santana);44118000;BA;0;P;582
831;Medeiros Neto;Medeiros Neto;45960000;BA;0;M;0
832;Miguel Calmon;Miguel Calmon;44720000;BA;0;M;0
833;Milagres;Milagres;45315000;BA;0;M;0
834;Luís Eduardo Magalhães;Luís Eduardo Magalhães;47850000;BA;0;M;0
835;Minas do Espírito Santo;Minas do Espírito Santo (Barra do Mendes);44995000;BA;0;D;398
836;Minas do Mimoso;Minas do Mimoso (Sento Sé);47375000;BA;0;D;1037
837;Mirandela;Mirandela (Banzaê);48409000;BA;0;D;391
838;Miranga;Miranga (Pojuca);48126000;BA;0;D;939
839;Mirangaba;Mirangaba;44745000;BA;0;M;0
840;Mirante;Mirante;45255000;BA;0;M;0
841;Mocambo;Mocambo (Ibitiara);46720000;BA;0;D;637
842;Mogiquiçaba;Mogiquiçaba (Belmonte);45803000;BA;0;D;413
843;Monte Cruzeiro;Monte Cruzeiro (Elísio Medrado);45306000;BA;0;D;571
844;Monte Gordo;Monte Gordo (Camaçari);42820000;BA;0;D;473
845;Monte Recôncavo;Monte Recôncavo (São Francisco do Conde);43980000;BA;0;D;1014
846;Monte Santo;Monte Santo;48800000;BA;0;M;0
847;Morpará;Morpará;47580000;BA;0;M;0
848;Morrinhos;Morrinhos (Feira de Santana);44127000;BA;0;P;582
849;Morro das Flores;Morro das Flores (Ruy Barbosa);46802000;BA;0;D;982
850;Morro de São Paulo;Morro de São Paulo (Cairu);45428000;BA;0;D;465
851;Morro do Chapéu;Morro do Chapéu;44850000;BA;0;M;0
852;Mortugaba;Mortugaba;46290000;BA;0;M;0
853;Mucugê;Mucugê;46750000;BA;0;M;0
854;Mucuri;Mucuri;45930000;BA;0;M;0
855;Mulungu do Morro;Mulungu do Morro;44885000;BA;0;M;0
856;Mundo Novo;Mundo Novo;44800000;BA;0;M;0
857;Muniz Ferreira;Muniz Ferreira;44575000;BA;0;M;0
858;Muquém de São Francisco;Muquém de São Francisco;47115000;BA;0;M;0
859;Muritiba;Muritiba;44340000;BA;0;M;0
860;Mutas;Mutas (Guanambi);46436000;BA;0;D;606
